vibration,temperature,gas,status,label,severity
318.9,21.894,2.2809,leak_event_sev2_h2_22%,1,1
329.9,22.547,1.9765,leak_event_sev2_h2_22%,1,1
296.4,22.634,1.8777,leak_event_sev2_h2_22%,1,1
300.7,22.369,1.9343,leak_event_sev2_h2_22%,1,1
281.1,22.72,2.0205,leak_event_sev2_h2_22%,1,1
320.7,22.617,1.6867,leak_event_sev2_h2_22%,1,1
317.4,22.867,1.8447,leak_event_sev2_h2_22%,1,1
363.6,22.699,1.7007,leak_event_sev2_h2_22%,1,1
292.2,22.336,1.9311,leak_event_sev2_h2_22%,1,1
373.7,22.315,1.7789,leak_event_sev2_h2_22%,1,1
328.8,22.719,2.2869,leak_event_sev2_h2_22%,1,1
318.4,22.529,2.0307,leak_event_sev2_h2_22%,1,1
336.6,22.509,2.111,leak_event_sev2_h2_22%,1,1
314.7,22.402,2.3084,leak_event_sev2_h2_22%,1,1
406.4,22.086,2.3924,leak_event_sev2_h2_22%,1,1
292.5,22.702,1.619,leak_event_sev2_h2_22%,1,1
394.1,22.373,1.8616,leak_event_sev2_h2_22%,1,1
422.1,22.517,2.3274,leak_event_sev2_h2_22%,1,1
360.2,22.642,2.3453,leak_event_sev2_h2_22%,1,1
352.8,22.673,1.8496,leak_event_sev2_h2_22%,1,1
426.7,22.056,1.8753,leak_event_sev2_h2_22%,1,1
386.4,22.418,2.4233,leak_event_sev2_h2_22%,1,1
338.8,22.377,2.6022,leak_event_sev2_h2_22%,1,1
342.7,21.942,1.7482,leak_event_sev2_h2_22%,1,1
440.7,22.004,2.0778,leak_event_sev2_h2_22%,1,1
294.8,22.435,2.0546,leak_event_sev2_h2_22%,1,1
343.6,22.155,1.9865,leak_event_sev2_h2_22%,1,1
408.8,22.267,1.9776,leak_event_sev2_h2_22%,1,1
360.7,22.241,2.0896,leak_event_sev2_h2_22%,1,1
304.8,22.438,1.7499,leak_event_sev2_h2_22%,1,1
368.1,22.377,2.5495,leak_event_sev2_h2_22%,1,1
462.7,22.311,2.0253,leak_event_sev2_h2_22%,1,1
331.1,22.324,2.2387,leak_event_sev2_h2_22%,1,1
420.6,22.147,2.0468,leak_event_sev2_h2_22%,1,1
369.2,22.19,2.3617,leak_event_sev2_h2_22%,1,1
451.1,22.183,1.8183,leak_event_sev2_h2_22%,1,1
410.0,22.311,2.6414,leak_event_sev2_h2_22%,1,1
415.8,22.266,2.645,leak_event_sev2_h2_22%,1,1
377.0,22.05,2.456,leak_event_sev2_h2_22%,1,1
427.4,22.372,1.7958,leak_event_sev2_h2_22%,1,1
370.8,21.708,2.5974,leak_event_sev2_h2_22%,1,1
485.3,21.54,2.6688,leak_event_sev2_h2_22%,1,1
463.2,21.651,1.8162,leak_event_sev2_h2_22%,1,1
397.1,21.558,1.7784,leak_event_sev2_h2_22%,1,1
365.7,21.718,1.8297,leak_event_sev2_h2_22%,1,1
427.7,21.483,2.5003,leak_event_sev2_h2_22%,1,1
474.2,21.883,2.7609,leak_event_sev2_h2_22%,1,1
384.4,21.893,2.5677,leak_event_sev2_h2_22%,1,1
380.2,22.136,1.9766,leak_event_sev2_h2_22%,1,1
471.2,21.671,2.5832,leak_event_sev2_h2_22%,1,1
434.4,21.834,2.1133,leak_event_sev2_h2_22%,1,1
427.7,21.542,1.9806,leak_event_sev2_h2_22%,1,1
343.3,22.459,1.9476,leak_event_sev2_h2_22%,1,1
393.8,21.639,2.616,leak_event_sev2_h2_22%,1,1
490.1,22.368,2.3694,leak_event_sev2_h2_22%,1,1
458.7,22.13,2.2106,leak_event_sev2_h2_22%,1,1
456.2,21.904,2.5559,leak_event_sev2_h2_22%,1,1
420.4,21.822,1.8895,leak_event_sev2_h2_22%,1,1
409.6,21.562,2.8109,leak_event_sev2_h2_22%,1,1
437.4,21.467,2.8813,leak_event_sev2_h2_22%,1,1
371.6,21.611,2.6158,leak_event_sev2_h2_22%,1,1
505.3,21.818,2.5156,leak_event_sev2_h2_22%,1,1
409.9,21.853,2.1563,leak_event_sev2_h2_22%,1,1
501.9,21.646,2.0216,leak_event_sev2_h2_22%,1,1
430.6,21.58,2.8292,leak_event_sev2_h2_22%,1,1
398.3,21.98,2.8033,leak_event_sev2_h2_22%,1,1
501.9,21.77,2.559,leak_event_sev2_h2_22%,1,1
413.4,21.975,2.3185,leak_event_sev2_h2_22%,1,1
386.0,22.314,2.1093,leak_event_sev2_h2_22%,1,1
392.3,21.465,2.4496,leak_event_sev2_h2_22%,1,1
484.4,21.517,2.2787,leak_event_sev2_h2_22%,1,1
519.3,21.397,2.5899,leak_event_sev2_h2_22%,1,1
408.7,21.759,2.0184,leak_event_sev2_h2_22%,1,1
551.6,21.846,2.932,leak_event_sev2_h2_22%,1,1
459.4,21.432,2.6844,leak_event_sev2_h2_22%,1,1
502.0,21.644,2.3986,leak_event_sev2_h2_22%,1,1
428.1,21.905,1.9869,leak_event_sev2_h2_22%,1,1
428.7,21.608,2.8226,leak_event_sev2_h2_22%,1,1
479.7,21.859,2.8644,leak_event_sev2_h2_22%,1,1
400.9,20.922,2.4035,leak_event_sev2_h2_22%,1,1
441.4,21.508,2.9182,leak_event_sev2_h2_22%,1,1
545.5,21.289,2.0837,leak_event_sev2_h2_22%,1,1
414.0,22.073,3.0038,leak_event_sev2_h2_22%,1,1
421.2,21.731,2.9751,leak_event_sev2_h2_22%,1,1
518.3,21.133,2.1698,leak_event_sev2_h2_22%,1,1
548.1,21.596,2.0922,leak_event_sev2_h2_22%,1,1
574.1,21.893,2.3699,leak_event_sev2_h2_22%,1,1
529.8,21.151,3.0182,leak_event_sev2_h2_22%,1,1
426.5,21.539,1.9791,leak_event_sev2_h2_22%,1,1
555.8,21.706,2.348,leak_event_sev2_h2_22%,1,1
575.1,21.707,2.5358,leak_event_sev2_h2_22%,1,1
591.4,21.412,2.2801,leak_event_sev2_h2_22%,1,1
473.6,20.984,2.4273,leak_event_sev2_h2_22%,1,1
545.1,21.385,2.4841,leak_event_sev2_h2_22%,1,1
568.2,21.872,2.7753,leak_event_sev2_h2_22%,1,1
528.9,21.541,2.6558,leak_event_sev2_h2_22%,1,1
503.5,20.99,2.6744,leak_event_sev2_h2_22%,1,1
562.3,21.502,2.88,leak_event_sev2_h2_22%,1,1
442.2,21.667,3.1745,leak_event_sev2_h2_22%,1,1
618.0,21.269,3.1204,leak_event_sev2_h2_22%,1,1
596.0,21.519,3.0635,leak_event_sev2_h2_22%,1,1
442.7,21.337,3.0579,leak_event_sev2_h2_22%,1,1
492.2,20.853,3.0242,leak_event_sev2_h2_22%,1,1
624.8,21.753,2.887,leak_event_sev2_h2_22%,1,1
625.5,22.022,2.5038,leak_event_sev2_h2_22%,1,1
461.4,21.279,3.0488,leak_event_sev2_h2_22%,1,1
513.2,21.79,2.1549,leak_event_sev2_h2_22%,1,1
620.1,21.097,2.2347,leak_event_sev2_h2_22%,1,1
599.6,21.14,2.9059,leak_event_sev2_h2_22%,1,1
538.9,21.492,3.0043,leak_event_sev2_h2_22%,1,1
466.5,21.527,3.1446,leak_event_sev2_h2_22%,1,1
561.8,20.909,2.1019,leak_event_sev2_h2_22%,1,1
617.1,21.033,2.7605,leak_event_sev2_h2_22%,1,1
575.6,20.702,2.9542,leak_event_sev2_h2_22%,1,1
669.5,21.498,2.7322,leak_event_sev2_h2_22%,1,1
503.9,21.68,2.8645,leak_event_sev2_h2_22%,1,1
613.1,21.598,2.7982,leak_event_sev2_h2_22%,1,1
557.4,20.789,2.4971,leak_event_sev2_h2_22%,1,1
512.5,20.945,3.1336,leak_event_sev2_h2_22%,1,1
490.8,21.498,2.1967,leak_event_sev2_h2_22%,1,1
489.5,20.83,2.4743,leak_event_sev2_h2_22%,1,1
599.4,21.566,3.0571,leak_event_sev2_h2_22%,1,1
615.1,20.972,2.1846,leak_event_sev2_h2_22%,1,1
589.7,20.784,2.8735,leak_event_sev2_h2_22%,1,1
549.4,21.668,3.3282,leak_event_sev2_h2_22%,1,1
546.3,21.074,2.6782,leak_event_sev2_h2_22%,1,1
638.7,21.215,3.3604,leak_event_sev2_h2_22%,1,1
563.2,21.608,3.0748,leak_event_sev2_h2_22%,1,1
502.3,20.671,2.894,leak_event_sev2_h2_22%,1,1
680.1,20.994,2.5153,leak_event_sev2_h2_22%,1,1
673.6,21.114,2.2891,leak_event_sev2_h2_22%,1,1
664.3,20.63,3.0242,leak_event_sev2_h2_22%,1,1
693.3,21.592,2.8103,leak_event_sev2_h2_22%,1,1
710.3,20.468,2.6228,leak_event_sev2_h2_22%,1,1
586.2,21.067,3.2626,leak_event_sev2_h2_22%,1,1
691.4,20.563,2.6925,leak_event_sev2_h2_22%,1,1
519.0,20.756,2.4043,leak_event_sev2_h2_22%,1,1
680.7,20.982,2.3998,leak_event_sev2_h2_22%,1,1
720.8,21.069,3.203,leak_event_sev2_h2_22%,1,1
575.7,21.508,3.4379,leak_event_sev2_h2_22%,1,1
599.1,21.151,2.3277,leak_event_sev2_h2_22%,1,1
567.6,20.668,2.8454,leak_event_sev2_h2_22%,1,1
665.5,20.828,2.4035,leak_event_sev2_h2_22%,1,1
523.4,20.758,3.3487,leak_event_sev2_h2_22%,1,1
708.9,20.497,2.399,leak_event_sev2_h2_22%,1,1
736.6,20.632,2.7439,leak_event_sev2_h2_22%,1,1
590.4,21.025,3.3986,leak_event_sev2_h2_22%,1,1
659.3,20.458,3.2193,leak_event_sev2_h2_22%,1,1
529.4,20.527,3.3866,leak_event_sev2_h2_22%,1,1
604.7,21.331,2.3841,leak_event_sev2_h2_22%,1,1
543.5,21.019,2.8725,leak_event_sev2_h2_22%,1,1
637.2,20.389,2.4001,leak_event_sev2_h2_22%,1,1
742.3,20.403,3.3015,leak_event_sev2_h2_22%,1,1
593.1,20.801,3.6037,leak_event_sev2_h2_22%,1,1
653.6,20.336,2.6413,leak_event_sev2_h2_22%,1,1
651.5,21.281,3.125,leak_event_sev2_h2_22%,1,1
682.8,21.229,2.8381,leak_event_sev2_h2_22%,1,1
650.8,20.909,2.9363,leak_event_sev2_h2_22%,1,1
765.5,20.295,3.23,leak_event_sev2_h2_22%,1,1
548.5,20.791,2.4113,leak_event_sev2_h2_22%,1,1
715.8,20.97,3.4906,leak_event_sev2_h2_22%,1,1
619.0,20.474,3.4412,leak_event_sev2_h2_22%,1,1
632.2,20.179,3.3595,leak_event_sev2_h2_22%,1,1
668.2,20.726,2.9697,leak_event_sev2_h2_22%,1,1
720.3,20.821,2.8375,leak_event_sev2_h2_22%,1,1
555.5,20.776,3.3887,leak_event_sev2_h2_22%,1,1
703.5,21.22,3.1808,leak_event_sev2_h2_22%,1,1
780.7,20.33,3.3497,leak_event_sev2_h2_22%,1,1
606.9,20.89,2.9862,leak_event_sev2_h2_22%,1,1
567.0,19.985,3.7018,leak_event_sev2_h2_22%,1,1
553.8,20.654,2.979,leak_event_sev2_h2_22%,1,1
665.1,21.07,3.6914,leak_event_sev2_h2_22%,1,1
816.3,21.171,2.9629,leak_event_sev2_h2_22%,1,1
661.9,21.062,2.8628,leak_event_sev2_h2_22%,1,1
709.0,19.944,2.4343,leak_event_sev2_h2_22%,1,1
800.7,21.16,3.085,leak_event_sev2_h2_22%,1,1
724.1,20.376,3.0027,leak_event_sev2_h2_22%,1,1
719.7,20.659,3.1426,leak_event_sev2_h2_22%,1,1
612.6,21.19,3.0005,leak_event_sev2_h2_22%,1,1
713.4,20.424,2.9447,leak_event_sev2_h2_22%,1,1
691.1,20.266,2.805,leak_event_sev2_h2_22%,1,1
797.7,19.77,3.8317,leak_event_sev2_h2_22%,1,1
740.0,20.885,3.3095,leak_event_sev2_h2_22%,1,1
799.0,20.457,3.7123,leak_event_sev2_h2_22%,1,1
735.0,20.477,2.5087,leak_event_sev2_h2_22%,1,1
657.4,20.483,3.0684,leak_event_sev2_h2_22%,1,1
717.2,20.758,2.639,leak_event_sev2_h2_22%,1,1
707.4,19.649,3.6006,leak_event_sev2_h2_22%,1,1
599.9,19.919,2.9527,leak_event_sev2_h2_22%,1,1
835.8,20.82,2.8491,leak_event_sev2_h2_22%,1,1
711.8,20.213,2.8218,leak_event_sev2_h2_22%,1,1
609.4,20.419,2.6619,leak_event_sev2_h2_22%,1,1
819.7,20.192,3.3349,leak_event_sev2_h2_22%,1,1
861.8,19.567,2.8414,leak_event_sev2_h2_22%,1,1
773.7,20.65,3.6611,leak_event_sev2_h2_22%,1,1
640.7,20.194,3.3888,leak_event_sev2_h2_22%,1,1
848.7,20.723,3.2632,leak_event_sev2_h2_22%,1,1
837.7,20.862,3.2543,leak_event_sev2_h2_22%,1,1
835.5,20.091,3.4086,leak_event_sev2_h2_22%,1,1
864.1,20.138,2.8156,leak_event_sev2_h2_22%,1,1
786.0,20.411,3.3833,leak_event_sev2_h2_22%,1,1
884.8,20.021,2.6719,leak_event_sev2_h2_22%,1,1
650.3,20.065,3.1731,leak_event_sev2_h2_22%,1,1
697.8,20.64,3.8379,leak_event_sev2_h2_22%,1,1
689.1,19.88,3.6691,leak_event_sev2_h2_22%,1,1
798.7,19.985,2.9349,leak_event_sev2_h2_22%,1,1
807.6,20.035,3.404,leak_event_sev2_h2_22%,1,1
803.7,20.284,2.7721,leak_event_sev2_h2_22%,1,1
646.1,19.678,3.2892,leak_event_sev2_h2_22%,1,1
731.8,19.641,3.287,leak_event_sev2_h2_22%,1,1
909.2,20.682,2.6664,leak_event_sev2_h2_22%,1,1
730.8,20.434,3.9304,leak_event_sev2_h2_22%,1,1
627.6,20.434,2.8195,leak_event_sev2_h2_22%,1,1
650.5,19.862,4.022,leak_event_sev2_h2_22%,1,1
811.0,20.151,3.4236,leak_event_sev2_h2_22%,1,1
905.5,19.709,2.8734,leak_event_sev2_h2_22%,1,1
784.7,20.712,2.8069,leak_event_sev2_h2_22%,1,1
712.0,20.564,3.0471,leak_event_sev2_h2_22%,1,1
919.5,19.71,2.9967,leak_event_sev2_h2_22%,1,1
736.7,19.219,3.4071,leak_event_sev2_h2_22%,1,1
787.6,19.696,3.3779,leak_event_sev2_h2_22%,1,1
700.3,20.427,3.6567,leak_event_sev2_h2_22%,1,1
772.5,20.541,3.5019,leak_event_sev2_h2_22%,1,1
879.8,20.324,4.0672,leak_event_sev2_h2_22%,1,1
777.0,19.338,3.7721,leak_event_sev2_h2_22%,1,1
845.9,19.798,3.2693,leak_event_sev2_h2_22%,1,1
850.6,20.036,2.7436,leak_event_sev2_h2_22%,1,1
826.4,20.708,3.564,leak_event_sev2_h2_22%,1,1
856.4,19.471,4.154,leak_event_sev2_h2_22%,1,1
714.5,20.561,3.1352,leak_event_sev2_h2_22%,1,1
696.0,20.252,3.6429,leak_event_sev2_h2_22%,1,1
708.3,19.619,3.1496,leak_event_sev2_h2_22%,1,1
813.6,20.221,3.8855,leak_event_sev2_h2_22%,1,1
793.1,19.919,3.6326,leak_event_sev2_h2_22%,1,1
757.4,20.584,3.6085,leak_event_sev2_h2_22%,1,1
695.9,19.106,4.0829,leak_event_sev2_h2_22%,1,1
769.2,19.455,3.1809,leak_event_sev2_h2_22%,1,1
850.2,19.486,4.269,leak_event_sev2_h2_22%,1,1
739.3,20.377,3.2091,leak_event_sev2_h2_22%,1,1
767.6,19.649,3.7107,leak_event_sev2_h2_22%,1,1
977.4,19.216,3.157,leak_event_sev2_h2_22%,1,1
964.6,19.93,4.1782,leak_event_sev2_h2_22%,1,1
714.1,19.514,2.8626,leak_event_sev2_h2_22%,1,1
767.7,19.508,3.9233,leak_event_sev2_h2_22%,1,1
798.7,19.778,3.6886,leak_event_sev2_h2_22%,1,1
832.6,19.442,4.0573,leak_event_sev2_h2_22%,1,1
806.4,20.305,3.728,leak_event_sev2_h2_22%,1,1
692.5,20.29,2.9059,leak_event_sev2_h2_22%,1,1
842.9,19.565,3.0074,leak_event_sev2_h2_22%,1,1
822.0,19.184,4.2051,leak_event_sev2_h2_22%,1,1
991.7,19.059,3.158,leak_event_sev2_h2_22%,1,1
1001.4,20.334,2.8654,leak_event_sev2_h2_22%,1,1
975.8,19.535,3.1922,leak_event_sev2_h2_22%,1,1
856.0,20.016,2.959,leak_event_sev2_h2_22%,1,1
997.4,19.097,4.3035,leak_event_sev2_h2_22%,1,1
750.1,19.69,3.661,leak_event_sev2_h2_22%,1,1
1031.3,19.777,3.3138,leak_event_sev2_h2_22%,1,1
802.5,20.117,3.2579,leak_event_sev2_h2_22%,1,1
986.0,19.668,3.8471,leak_event_sev2_h2_22%,1,1
745.9,19.946,4.364,leak_event_sev2_h2_22%,1,1
797.3,20.041,4.1313,leak_event_sev2_h2_22%,1,1
784.0,20.267,3.7618,leak_event_sev2_h2_22%,1,1
970.6,19.213,3.3029,leak_event_sev2_h2_22%,1,1
890.9,20.39,4.3316,leak_event_sev2_h2_22%,1,1
1045.0,19.889,4.2477,leak_event_sev2_h2_22%,1,1
798.3,19.214,3.2927,leak_event_sev2_h2_22%,1,1
1018.2,19.828,3.8869,leak_event_sev2_h2_22%,1,1
978.3,19.056,3.2327,leak_event_sev2_h2_22%,1,1
764.2,19.839,3.8947,leak_event_sev2_h2_22%,1,1
1047.6,20.019,2.9943,leak_event_sev2_h2_22%,1,1
911.6,19.909,3.6764,leak_event_sev2_h2_22%,1,1
775.0,19.782,3.95,leak_event_sev2_h2_22%,1,1
849.8,19.577,3.5543,leak_event_sev2_h2_22%,1,1
903.1,19.254,3.5913,leak_event_sev2_h2_22%,1,1
1065.2,19.032,3.2248,leak_event_sev2_h2_22%,1,1
840.3,20.467,2.97,leak_event_sev2_h2_22%,1,1
952.9,19.718,4.0886,leak_event_sev2_h2_22%,1,1
984.8,20.061,4.3775,leak_event_sev2_h2_22%,1,1
1032.5,19.852,3.4547,leak_event_sev2_h2_22%,1,1
1010.0,19.261,3.051,leak_event_sev2_h2_22%,1,1
926.0,19.121,3.4149,leak_event_sev2_h2_22%,1,1
860.7,19.542,2.994,leak_event_sev2_h2_22%,1,1
820.7,18.741,2.9419,leak_event_sev2_h2_22%,1,1
825.6,19.722,3.3743,leak_event_sev2_h2_22%,1,1
1040.1,19.186,3.9243,leak_event_sev2_h2_22%,1,1
934.4,19.386,3.3447,leak_event_sev2_h2_22%,1,1
978.1,18.926,4.6056,leak_event_sev2_h2_22%,1,1
5.5,24.874,0.0292,normal operation,0,0
0.0,24.883,0.0577,normal operation,0,0
3.9,24.674,0.0516,normal operation,0,0
2.4,24.886,0.0448,normal operation,0,0
10.5,24.668,0.0433,normal operation,0,0
10.5,24.959,0.0322,normal operation,0,0
12.3,24.941,0.0344,normal operation,0,0
6.8,25.074,0.0188,normal operation,0,0
2.0,25.051,0.0804,normal operation,0,0
12.6,25.052,0.005,normal operation,0,0
22.5,24.998,0.0488,normal operation,0,0
13.4,24.833,0.0329,normal operation,0,0
0.0,24.673,0.0325,normal operation,0,0
5.9,24.74,0.0077,normal operation,0,0
0.0,24.995,0.0385,normal operation,0,0
0.0,24.671,0.037,normal operation,0,0
9.7,24.851,0.0341,normal operation,0,0
8.6,24.609,0.0402,normal operation,0,0
0.0,24.863,0.025,normal operation,0,0
0.5,25.155,0.046,normal operation,0,0
6.7,24.765,0.0455,normal operation,0,0
0.0,24.901,0.0411,normal operation,0,0
10.8,25.016,0.042,normal operation,0,0
17.8,24.821,0.0454,normal operation,0,0
2.9,24.76,0.0426,normal operation,0,0
0.0,24.996,0.028,normal operation,0,0
0.0,24.587,0.0375,normal operation,0,0
4.9,24.869,0.0558,normal operation,0,0
10.1,24.69,0.0564,normal operation,0,0
0.0,24.95,0.0372,normal operation,0,0
1.0,24.932,0.0158,normal operation,0,0
5.8,24.805,0.0211,normal operation,0,0
2.3,24.695,0.0562,normal operation,0,0
0.0,25.037,0.049,normal operation,0,0
0.0,24.775,0.0357,normal operation,0,0
0.0,24.893,0.0567,normal operation,0,0
15.6,24.953,0.0445,normal operation,0,0
6.1,24.627,0.0271,normal operation,0,0
0.0,24.738,0.0323,normal operation,0,0
0.0,24.79,0.0618,normal operation,0,0
4.6,24.795,0.0236,normal operation,0,0
15.0,24.925,0.0467,normal operation,0,0
7.4,24.897,0.0516,normal operation,0,0
24.7,25.123,0.0361,normal operation,0,0
0.0,24.896,0.0276,normal operation,0,0
2.5,24.931,0.0285,normal operation,0,0
0.0,24.832,0.0405,normal operation,0,0
3.5,24.825,0.0391,normal operation,0,0
5.0,24.872,0.0172,normal operation,0,0
10.5,25.122,0.0407,normal operation,0,0
3.9,24.681,0.0663,normal operation,0,0
4.8,25.094,0.0371,normal operation,0,0
0.0,24.698,0.0355,normal operation,0,0
11.5,24.923,0.0273,normal operation,0,0
8.3,24.93,0.032,normal operation,0,0
14.7,24.759,0.06,normal operation,0,0
15.6,24.868,0.0233,normal operation,0,0
3.6,24.685,0.0312,normal operation,0,0
6.9,24.434,0.0752,normal operation,0,0
0.0,25.09,0.0385,normal operation,0,0
7.5,24.849,0.0349,normal operation,0,0
0.0,24.9,0.0236,normal operation,0,0
0.3,24.883,0.0332,normal operation,0,0
4.8,24.944,0.034,normal operation,0,0
15.3,24.632,0.0335,normal operation,0,0
7.8,24.842,0.0474,normal operation,0,0
14.2,24.766,0.0395,normal operation,0,0
4.4,24.865,0.0241,normal operation,0,0
0.0,25.063,0.0455,normal operation,0,0
4.3,24.832,0.0269,normal operation,0,0
12.7,24.783,0.0403,normal operation,0,0
2.9,24.808,0.0531,normal operation,0,0
14.1,25.071,0.0438,normal operation,0,0
14.5,25.024,0.0379,normal operation,0,0
10.7,24.692,0.0414,normal operation,0,0
9.0,24.98,0.0353,normal operation,0,0
12.8,25.049,0.0114,normal operation,0,0
12.8,24.524,0.038,normal operation,0,0
11.4,24.807,0.0338,normal operation,0,0
12.9,25.075,0.0302,normal operation,0,0
18.5,24.907,0.0742,normal operation,0,0
6.3,25.014,0.0456,normal operation,0,0
9.4,25.039,0.0457,normal operation,0,0
5.1,24.675,0.0313,normal operation,0,0
4.1,24.937,0.0623,normal operation,0,0
16.9,24.651,0.048,normal operation,0,0
0.0,24.917,0.0614,normal operation,0,0
0.0,24.894,0.0247,normal operation,0,0
0.0,24.682,0.0277,normal operation,0,0
17.4,24.877,0.0466,normal operation,0,0
3.2,24.789,0.0387,normal operation,0,0
0.0,25.161,0.0423,normal operation,0,0
13.3,24.882,0.0521,normal operation,0,0
0.8,24.72,0.0274,normal operation,0,0
9.6,24.879,0.0192,normal operation,0,0
5.2,24.925,0.03,normal operation,0,0
0.0,24.502,0.038,normal operation,0,0
13.5,24.744,0.0151,normal operation,0,0
4.9,24.852,0.0148,normal operation,0,0
13.8,24.599,0.0555,normal operation,0,0
0.0,24.878,0.022,normal operation,0,0
0.0,24.688,0.0749,normal operation,0,0
12.7,24.868,0.04,normal operation,0,0
7.6,25.077,0.0355,normal operation,0,0
5.4,24.649,0.0186,normal operation,0,0
0.0,24.758,0.034,normal operation,0,0
8.2,24.58,0.0381,normal operation,0,0
0.0,24.976,0.0236,normal operation,0,0
11.5,24.64,0.0409,normal operation,0,0
6.5,24.972,0.0222,normal operation,0,0
13.0,24.684,0.0393,normal operation,0,0
17.3,24.988,0.0433,normal operation,0,0
0.0,25.078,0.0415,normal operation,0,0
1.3,24.796,0.0785,normal operation,0,0
9.6,24.863,0.0336,normal operation,0,0
19.2,24.835,0.0407,normal operation,0,0
18.8,24.978,0.0241,normal operation,0,0
0.0,24.935,0.0404,normal operation,0,0
14.0,24.949,0.0143,normal operation,0,0
0.0,24.721,0.0656,normal operation,0,0
0.0,24.636,0.0311,normal operation,0,0
8.0,24.746,0.0512,normal operation,0,0
0.0,24.957,0.042,normal operation,0,0
2.1,24.681,0.0219,normal operation,0,0
2.5,24.845,0.0432,normal operation,0,0
6.0,24.996,0.0233,normal operation,0,0
0.0,24.454,0.0423,normal operation,0,0
0.0,24.764,0.0434,normal operation,0,0
0.0,25.069,0.0484,normal operation,0,0
0.0,24.687,0.0347,normal operation,0,0
0.0,24.826,0.0424,normal operation,0,0
4.4,24.778,0.019,normal operation,0,0
15.8,24.889,0.0484,normal operation,0,0
18.7,24.983,0.074,normal operation,0,0
10.6,24.93,0.0306,normal operation,0,0
9.0,24.864,0.0304,normal operation,0,0
0.0,24.735,0.0181,normal operation,0,0
11.3,24.715,0.022,normal operation,0,0
5.2,24.963,0.0336,normal operation,0,0
0.2,24.913,0.0253,normal operation,0,0
5.0,24.835,0.057,normal operation,0,0
5.6,24.815,0.031,normal operation,0,0
9.8,24.936,0.0529,normal operation,0,0
0.0,24.932,0.0193,normal operation,0,0
18.2,24.653,0.0278,normal operation,0,0
3.9,24.83,0.0437,normal operation,0,0
7.8,24.906,0.0144,normal operation,0,0
0.0,24.603,0.0273,normal operation,0,0
2.4,25.092,0.0551,normal operation,0,0
4.1,25.055,0.0395,normal operation,0,0
3.1,24.84,0.0152,normal operation,0,0
0.0,24.766,0.0637,normal operation,0,0
1.7,24.89,0.0314,normal operation,0,0
0.0,24.824,0.0326,normal operation,0,0
0.1,24.893,0.0208,normal operation,0,0
9.5,24.939,0.0625,normal operation,0,0
0.0,24.972,0.025,normal operation,0,0
10.6,24.743,0.0283,normal operation,0,0
0.0,24.75,0.0414,normal operation,0,0
21.9,24.732,0.0309,normal operation,0,0
0.0,24.837,0.0431,normal operation,0,0
14.1,24.924,0.0629,normal operation,0,0
0.0,24.927,0.0254,normal operation,0,0
2.9,24.735,0.0517,normal operation,0,0
6.9,24.651,0.0128,normal operation,0,0
0.0,24.929,0.0523,normal operation,0,0
2.2,24.849,0.0508,normal operation,0,0
0.0,24.918,0.0566,normal operation,0,0
18.7,25.03,0.034,normal operation,0,0
10.9,24.549,0.0428,normal operation,0,0
0.0,24.787,0.0394,normal operation,0,0
12.8,24.746,0.0624,normal operation,0,0
19.0,24.859,0.0337,normal operation,0,0
0.0,24.896,0.0502,normal operation,0,0
4.4,24.871,0.0437,normal operation,0,0
0.0,24.858,0.0114,normal operation,0,0
9.9,24.534,0.0272,normal operation,0,0
0.0,24.79,0.0397,normal operation,0,0
18.9,24.821,0.0596,normal operation,0,0
0.0,24.744,0.0291,normal operation,0,0
10.3,24.841,0.0389,normal operation,0,0
6.0,24.741,0.0463,normal operation,0,0
8.3,24.703,0.0206,normal operation,0,0
6.6,24.953,0.0335,normal operation,0,0
6.8,24.608,0.0394,normal operation,0,0
0.8,24.702,0.0588,normal operation,0,0
0.0,24.94,0.0102,normal operation,0,0
4.6,24.935,0.0237,normal operation,0,0
0.0,24.83,0.021,normal operation,0,0
0.0,24.926,0.0188,normal operation,0,0
14.3,24.848,0.0293,normal operation,0,0
7.4,24.734,0.0451,normal operation,0,0
0.0,24.542,0.0532,normal operation,0,0
4.6,24.937,0.035,normal operation,0,0
17.2,24.935,0.0418,normal operation,0,0
0.0,24.896,0.0423,normal operation,0,0
14.6,24.959,0.066,normal operation,0,0
8.7,24.79,0.0409,normal operation,0,0
0.0,24.732,0.0166,normal operation,0,0
16.1,24.668,0.0165,normal operation,0,0
7.5,24.998,0.0253,normal operation,0,0
3.5,24.64,0.028,normal operation,0,0
6.3,25.111,0.04,normal operation,0,0
3.9,24.96,0.0181,normal operation,0,0
3.1,24.857,0.0324,normal operation,0,0
13.1,24.798,0.0211,normal operation,0,0
10.1,24.904,0.0464,normal operation,0,0
0.0,24.649,0.0366,normal operation,0,0
17.1,24.78,0.034,normal operation,0,0
0.0,24.759,0.056,normal operation,0,0
0.0,24.639,0.0162,normal operation,0,0
14.9,24.701,0.0553,normal operation,0,0
8.8,24.79,0.0474,normal operation,0,0
7.3,24.767,0.005,normal operation,0,0
1.6,24.803,0.0274,normal operation,0,0
2.4,24.903,0.0758,normal operation,0,0
0.0,24.74,0.0192,normal operation,0,0
0.0,24.885,0.0501,normal operation,0,0
0.0,25.177,0.0542,normal operation,0,0
14.7,24.767,0.0391,normal operation,0,0
