temperature,vibration,gas,status,label,severity
24.51,0.0,0.026,normal operation,0,0
24.923,12.5,0.0225,normal operation,0,0
24.688,0.0413,0.0,normal operation,0,0
22.594,265.5,1.3605,leak_event_sev1_h2_10%,1,1
24.758,9.0,0.0253,normal operation,0,0
22.034,1.9785,477.0,leak_event_sev1_H2_10%,1,1
19.062,4.0018,921.8,leak_event_sev3_H2_30%,1,3
23.557,1.3203,216.1,leak_event_sev1_H2_10%,1,1
21.271,2.3893,595.1,leak_event_sev1_H2_15%,1,1
24.816,6.5,0.0446,normal operation,0,0
18.983,3.8657,890.1,leak_event_sev2_H2_22%,1,2
22.201,396.1,1.7846,leak_event_sev2_h2_20%,1,1
21.476,3.6576,607.8,leak_event_sev3_H2_30%,1,3
22.972,1.7373,332.3,leak_event_sev1_H2_10%,1,1
24.733,0.0447,0.0,normal operation,0,0
22.439,1.767,349.7,leak_event_sev1_H2_10%,1,1
24.719,0.0224,0.0,normal operation,0,0
20.549,3.3779,662.8,leak_event_sev2_H2_25%,1,2
23.422,1.4883,266.4,leak_event_sev1_H2_10%,1,1
24.871,0.0,0.0421,normal operation,0,0
21.486,2.7581,544.8,leak_event_sev2_H2_25%,1,2
20.486,708.7,3.2427,leak_event_sev2_h2_20%,1,1
19.234,3.8782,912.3,leak_event_sev2_H2_22%,1,2
24.546,14.9,0.0325,normal operation,0,0
22.101,1.7324,334.6,leak_event_sev1_H2_10%,1,1
24.896,0.0339,0.0,normal operation,0,0
24.726,0.1122,9.4,normal operation,0,0
24.742,0.0514,9.7,normal operation,0,0
24.853,5.9,0.058,normal operation,0,0
24.773,0.0421,0.0,normal operation,0,0
18.735,5.2277,1286.5,leak_event_sev3_H2_30%,1,3
25.039,0.021,21.8,normal operation,0,0
24.851,0.0332,0.0,normal operation,0,0
25.114,0.0,0.0256,normal operation,0,0
21.609,478.2,1.562,leak_event_sev1_h2_15%,1,1
22.542,1.6798,337.4,leak_event_sev1_H2_15%,1,1
22.627,1.7596,391.5,leak_event_sev1_H2_10%,1,1
24.728,0.0604,32.8,normal operation,0,0
24.874,0.0,0.0597,normal operation,0,0
24.698,0.0374,0.0,normal operation,0,0
25.028,0.0664,16.1,normal operation,0,0
24.838,1.4,0.03,normal operation,0,0
24.703,0.4,0.0424,normal operation,0,0
21.359,2.2678,636.8,leak_event_sev1_H2_10%,1,1
24.679,2.7,0.0687,normal operation,0,0
24.659,0.0,0.0381,normal operation,0,0
24.856,0.0151,0.0,normal operation,0,0
24.67,0.0631,28.1,normal operation,0,0
24.835,0.005,22.0,normal operation,0,0
19.998,3.0944,725.8,leak_event_sev2_H2_25%,1,2
24.621,0.0698,16.6,normal operation,0,0
22.258,427.5,1.9878,leak_event_sev1_h2_10%,1,1
22.157,452.4,2.5151,leak_event_sev2_h2_20%,1,1
24.825,3.5,0.0391,normal operation,0,0
24.85,18.5,0.0281,normal operation,0,0
24.736,5.1,0.012,normal operation,0,0
16.217,5.8671,1240.8,leak_event_sev3_H2_30%,1,3
21.815,356.3,1.6656,leak_event_sev1_h2_10%,1,1
21.053,2.5074,472.1,leak_event_sev1_H2_10%,1,1
22.084,1.9151,405.1,leak_event_sev1_H2_15%,1,1
16.0,5.6015,1379.8,leak_event_sev3_H2_30%,1,3
24.657,0.0584,2.9,normal operation,0,0
24.92,6.9,0.0076,normal operation,0,0
24.862,6.1,0.0209,normal operation,0,0
24.98,15.8,0.021,normal operation,0,0
20.237,628.5,3.4559,leak_event_sev3_h2_30%,1,1
24.983,0.0863,30.1,normal operation,0,0
20.057,659.0,3.0154,leak_event_sev3_h2_30%,1,1
24.953,14.2,0.0317,normal operation,0,0
24.77,0.0452,17.9,normal operation,0,0
24.912,24.7,0.0371,normal operation,0,0
24.849,0.005,0.0,normal operation,0,0
22.609,2.0864,495.2,leak_event_sev2_H2_28%,1,2
17.917,5.0502,1103.3,leak_event_sev3_H2_30%,1,3
24.818,3.9,0.0166,normal operation,0,0
24.618,0.0125,0.0,normal operation,0,0
25.066,0.0,0.0223,normal operation,0,0
21.168,3.9203,731.9,leak_event_sev3_H2_30%,1,3
22.684,1.6923,376.7,leak_event_sev1_H2_15%,1,1
24.9,0.0578,0.8,normal operation,0,0
24.833,0.0262,4.0,normal operation,0,0
24.804,0.0,0.0141,normal operation,0,0
22.369,300.7,1.9343,leak_event_sev2_h2_22%,1,1
21.063,2.8162,532.7,leak_event_sev2_H2_25%,1,2
20.327,523.1,3.5293,leak_event_sev3_h2_30%,1,1
18.973,3.8487,1058.8,leak_event_sev3_H2_30%,1,3
24.843,0.0765,15.8,normal operation,0,0
22.59,306.2,2.1597,leak_event_sev2_h2_22%,1,1
19.37,3.8433,1112.2,leak_event_sev3_H2_30%,1,3
19.121,926.0,3.4149,leak_event_sev2_h2_22%,1,1
22.213,1.5981,358.0,leak_event_sev1_H2_15%,1,1
21.954,2.571,444.1,leak_event_sev2_H2_25%,1,2
25.009,0.0316,0.0,normal operation,0,0
21.299,3.1158,626.4,leak_event_sev2_H2_22%,1,2
21.337,559.2,2.955,leak_event_sev2_h2_20%,1,1
21.543,2.7734,544.5,leak_event_sev2_H2_28%,1,2
24.824,0.0924,0.0,normal operation,0,0
24.839,0.0,0.0377,normal operation,0,0
19.337,3.5127,764.8,leak_event_sev2_H2_28%,1,2
24.699,0.0312,0.0,normal operation,0,0
25.15,0.0,0.0372,normal operation,0,0
24.73,13.2,0.0503,normal operation,0,0
18.067,4.4511,1211.9,leak_event_sev3_H2_30%,1,3
24.839,1.3,0.0253,normal operation,0,0
24.841,0.005,0.0,normal operation,0,0
25.032,0.0,0.0624,normal operation,0,0
23.428,1.572,227.0,leak_event_sev1_H2_10%,1,1
18.313,1155.2,5.1749,leak_event_sev3_h2_30%,1,1
21.013,2.3955,492.6,leak_event_sev1_H2_10%,1,1
19.478,4.0297,879.6,leak_event_sev3_H2_30%,1,3
24.731,0.037,16.2,normal operation,0,0
17.4,1348.1,5.6106,leak_event_sev3_h2_30%,1,1
19.913,3.5725,809.4,leak_event_sev3_H2_30%,1,3
24.681,0.035,0.0,normal operation,0,0
20.035,4.0796,911.4,leak_event_sev3_H2_30%,1,3
19.558,1027.2,4.0103,leak_event_sev2_h2_25%,1,1
24.935,0.0565,0.0,normal operation,0,0
24.903,0.0,0.0697,normal operation,0,0
22.323,1.8958,454.4,leak_event_sev1_H2_10%,1,1
24.967,10.0,0.0139,normal operation,0,0
24.805,7.7,0.0228,normal operation,0,0
24.927,0.025,39.4,normal operation,0,0
21.68,503.9,2.8645,leak_event_sev2_h2_22%,1,1
25.083,0.0341,15.1,normal operation,0,0
25.029,0.0,0.0467,normal operation,0,0
21.289,3.1335,658.0,leak_event_sev2_H2_28%,1,2
21.656,455.5,1.5961,leak_event_sev1_h2_10%,1,1
22.909,264.4,1.1452,leak_event_sev1_h2_15%,1,1
24.715,11.3,0.022,normal operation,0,0
22.912,238.8,0.9278,leak_event_sev1_h2_10%,1,1
20.416,3.3595,656.7,leak_event_sev2_H2_25%,1,2
20.243,2.8227,757.4,leak_event_sev2_H2_22%,1,2
24.972,0.0094,0.0,normal operation,0,0
24.927,0.0517,0.0,normal operation,0,0
16.979,5.593,1452.9,leak_event_sev3_H2_30%,1,3
19.179,4.2899,870.6,leak_event_sev2_H2_25%,1,2
24.816,0.5,0.0198,normal operation,0,0
24.804,0.0237,18.4,normal operation,0,0
22.823,262.8,1.449,leak_event_sev1_h2_10%,1,1
24.682,0.0267,0.0,normal operation,0,0
20.932,3.2553,695.9,leak_event_sev2_H2_25%,1,2
18.951,846.1,4.2368,leak_event_sev2_h2_25%,1,1
22.959,1.2753,249.3,leak_event_sev1_H2_15%,1,1
24.681,0.005,3.6,normal operation,0,0
24.896,0.0354,0.0,normal operation,0,0
24.835,16.9,0.0725,normal operation,0,0
19.514,714.1,2.8626,leak_event_sev2_h2_22%,1,1
21.397,2.1105,418.8,leak_event_sev1_H2_10%,1,1
24.89,0.0218,20.7,normal operation,0,0
24.895,0.0187,0.0,normal operation,0,0
21.914,2.2459,494.7,leak_event_sev1_H2_15%,1,1
25.063,0.0,0.0455,normal operation,0,0
23.015,1.5836,327.4,leak_event_sev1_H2_15%,1,1
25.142,0.0488,7.1,normal operation,0,0
23.253,1.3411,353.6,leak_event_sev1_H2_10%,1,1
25.021,0.024,19.6,normal operation,0,0
20.965,3.5378,738.0,leak_event_sev2_H2_25%,1,2
20.332,863.8,4.5608,leak_event_sev3_h2_30%,1,1
24.759,0.0,0.0502,normal operation,0,0
19.961,3.7902,773.5,leak_event_sev3_H2_30%,1,3
22.84,2.333,429.7,leak_event_sev2_H2_22%,1,2
22.455,299.2,1.2547,leak_event_sev1_h2_10%,1,1
25.077,12.7,0.0611,normal operation,0,0
24.78,0.0,0.0699,normal operation,0,0
24.651,0.0334,12.8,normal operation,0,0
23.179,1.3031,316.3,leak_event_sev1_H2_10%,1,1
24.708,0.0334,20.0,normal operation,0,0
18.825,919.1,4.2175,leak_event_sev3_h2_30%,1,1
24.89,0.0307,0.0,normal operation,0,0
21.727,2.2259,500.8,leak_event_sev1_H2_10%,1,1
24.768,0.0655,8.0,normal operation,0,0
24.787,0.0436,18.3,normal operation,0,0
25.117,2.9,0.0513,normal operation,0,0
20.124,3.5125,805.5,leak_event_sev2_H2_25%,1,2
21.474,2.2063,529.7,leak_event_sev1_H2_10%,1,1
22.209,2.2323,467.8,leak_event_sev2_H2_25%,1,2
24.881,0.0174,0.0,normal operation,0,0
24.814,0.0807,0.0,normal operation,0,0
17.591,5.8763,1487.8,leak_event_sev3_H2_30%,1,3
25.023,0.0,0.0473,normal operation,0,0
19.446,3.6566,760.2,leak_event_sev2_H2_28%,1,2
21.207,3.4432,619.8,leak_event_sev3_H2_30%,1,3
22.111,2.2584,500.8,leak_event_sev2_H2_25%,1,2
25.005,9.1,0.0397,normal operation,0,0
24.937,0.0366,5.0,normal operation,0,0
24.606,6.3,0.0433,normal operation,0,0
21.993,298.7,1.78,leak_event_sev2_h2_25%,1,1
19.902,613.3,3.7081,leak_event_sev2_h2_20%,1,1
23.476,213.9,1.259,leak_event_sev1_h2_10%,1,1
25.022,0.0445,0.0,normal operation,0,0
24.804,0.0441,18.3,normal operation,0,0
23.083,304.8,1.7159,leak_event_sev1_h2_10%,1,1
24.815,0.005,17.5,normal operation,0,0
22.538,1.5745,385.8,leak_event_sev1_H2_15%,1,1
20.424,713.4,2.9447,leak_event_sev2_h2_22%,1,1
25.039,9.4,0.0457,normal operation,0,0
23.372,199.1,1.1241,leak_event_sev1_h2_15%,1,1
24.763,7.8,0.0517,normal operation,0,0
21.265,3.5635,730.7,leak_event_sev3_H2_30%,1,3
22.261,1.9232,470.8,leak_event_sev1_H2_15%,1,1
24.894,0.0,0.0247,normal operation,0,0
22.661,321.1,1.1204,leak_event_sev1_h2_15%,1,1
21.434,469.7,2.7021,leak_event_sev2_h2_25%,1,1
25.035,0.0671,30.3,normal operation,0,0
21.866,1.8238,554.8,leak_event_sev1_H2_10%,1,1
24.918,0.0,0.0641,normal operation,0,0
24.904,0.005,0.0,normal operation,0,0
18.82,4.6171,1319.3,leak_event_sev3_H2_30%,1,3
24.945,0.0322,0.0,normal operation,0,0
21.537,3.0466,589.2,leak_event_sev2_H2_25%,1,2
19.237,4.8419,1098.7,leak_event_sev3_H2_30%,1,3
20.704,580.2,3.0746,leak_event_sev2_h2_25%,1,1
24.814,0.0,0.0292,normal operation,0,0
25.004,0.0,0.0277,normal operation,0,0
24.9,1.6,0.0326,normal operation,0,0
24.71,0.01,10.3,normal operation,0,0
22.079,2.6961,551.7,leak_event_sev2_H2_22%,1,2
24.728,0.2,0.0484,normal operation,0,0
24.817,0.0255,24.5,normal operation,0,0
24.762,0.0529,0.0,normal operation,0,0
22.607,1.6851,341.8,leak_event_sev1_H2_10%,1,1
24.83,0.0,0.021,normal operation,0,0
18.924,1070.4,5.3303,leak_event_sev3_h2_30%,1,1
22.462,319.2,2.372,leak_event_sev2_h2_25%,1,1
24.861,4.1,0.0446,normal operation,0,0
21.483,2.9554,626.4,leak_event_sev2_H2_28%,1,2
24.99,28.0,0.0157,normal operation,0,0
24.735,0.0,0.0181,normal operation,0,0
24.936,2.0,0.0311,normal operation,0,0
20.418,687.0,2.9596,leak_event_sev2_h2_20%,1,1
21.998,424.7,1.724,leak_event_sev1_h2_10%,1,1
24.67,0.0363,1.9,normal operation,0,0
24.712,5.8,0.0136,normal operation,0,0
24.756,0.055,16.3,normal operation,0,0
21.094,2.3381,443.6,leak_event_sev1_H2_15%,1,1
20.783,3.3284,734.4,leak_event_sev2_H2_28%,1,2
21.816,305.5,1.4832,leak_event_sev1_h2_15%,1,1
24.999,0.0108,4.9,normal operation,0,0
22.874,313.5,1.3757,leak_event_sev1_h2_10%,1,1
24.889,0.0588,5.1,normal operation,0,0
19.577,3.4347,786.1,leak_event_sev2_H2_22%,1,2
22.658,355.1,1.2568,leak_event_sev1_h2_10%,1,1
21.925,400.0,2.6207,leak_event_sev2_h2_25%,1,1
22.448,308.9,1.7413,leak_event_sev1_h2_10%,1,1
21.587,2.8518,593.7,leak_event_sev2_H2_22%,1,2
24.704,0.2,0.0126,normal operation,0,0
20.194,640.7,3.3888,leak_event_sev2_h2_22%,1,1
21.359,2.7375,708.3,leak_event_sev2_H2_25%,1,2
24.665,0.0144,0.0,normal operation,0,0
24.51,8.6,0.025,normal operation,0,0
20.062,3.5315,876.0,leak_event_sev2_H2_22%,1,2
25.042,0.0552,0.0,normal operation,0,0
20.164,1012.9,3.8087,leak_event_sev2_h2_25%,1,1
22.189,423.1,1.8716,leak_event_sev1_h2_10%,1,1
21.767,359.8,2.0336,leak_event_sev1_h2_10%,1,1
22.161,1.7007,390.4,leak_event_sev1_H2_10%,1,1
22.533,250.4,1.3621,leak_event_sev1_h2_10%,1,1
21.542,427.7,1.9806,leak_event_sev2_h2_22%,1,1
21.386,2.9079,690.2,leak_event_sev2_H2_22%,1,2
24.746,0.0403,0.0,normal operation,0,0
24.62,5.8,0.0494,normal operation,0,0
23.13,1.4413,233.4,leak_event_sev1_H2_10%,1,1
24.949,0.0,0.0351,normal operation,0,0
22.021,447.5,2.0446,leak_event_sev1_h2_10%,1,1
24.81,0.0189,11.1,normal operation,0,0
24.734,0.0,0.0375,normal operation,0,0
21.718,2.4231,470.2,leak_event_sev1_H2_15%,1,1
24.896,0.0,0.0423,normal operation,0,0
22.215,371.6,1.8531,leak_event_sev1_h2_10%,1,1
25.087,5.9,0.0321,normal operation,0,0
21.717,439.5,1.4918,leak_event_sev1_h2_10%,1,1
24.867,4.1,0.015,normal operation,0,0
24.937,0.0289,0.0,normal operation,0,0
24.617,1.1,0.029,normal operation,0,0
21.575,2.4064,567.3,leak_event_sev1_H2_15%,1,1
24.875,13.1,0.0399,normal operation,0,0
24.962,0.0307,21.1,normal operation,0,0
24.849,0.0573,1.0,normal operation,0,0
25.056,0.0,0.0288,normal operation,0,0
24.594,0.0,0.0079,normal operation,0,0
24.616,0.0304,22.6,normal operation,0,0
24.869,0.005,25.1,normal operation,0,0
25.001,0.0487,7.7,normal operation,0,0
19.956,3.3425,762.2,leak_event_sev2_H2_28%,1,2
24.662,0.0,0.0294,normal operation,0,0
24.751,0.0673,0.0,normal operation,0,0
24.568,0.075,0.0,normal operation,0,0
20.306,2.8306,632.9,leak_event_sev2_H2_22%,1,2
23.134,311.0,1.5259,leak_event_sev1_h2_15%,1,1
22.921,1.6402,338.8,leak_event_sev1_H2_10%,1,1
19.427,3.2799,893.0,leak_event_sev2_H2_25%,1,2
25.091,1.0,0.0321,normal operation,0,0
24.776,0.0,0.034,normal operation,0,0
22.246,445.0,1.7289,leak_event_sev1_h2_15%,1,1
20.019,1047.6,2.9943,leak_event_sev2_h2_22%,1,1
25.01,0.0,0.0195,normal operation,0,0
24.821,0.0,0.0419,normal operation,0,0
24.732,0.0311,37.6,normal operation,0,0
20.407,633.8,2.7832,leak_event_sev2_h2_25%,1,1
24.982,0.0367,0.0,normal operation,0,0
22.666,1.7159,412.7,leak_event_sev1_H2_15%,1,1
24.804,0.0,0.0701,normal operation,0,0
24.82,0.0305,0.0,normal operation,0,0
16.957,4.8675,1456.2,leak_event_sev3_H2_30%,1,3
24.853,0.0089,0.0,normal operation,0,0
24.95,14.9,0.0451,normal operation,0,0
23.609,183.4,1.178,leak_event_sev1_h2_10%,1,1
24.783,0.0,0.0226,normal operation,0,0
20.626,623.2,2.3504,leak_event_sev2_h2_25%,1,1
24.649,0.0145,5.9,normal operation,0,0
24.87,0.0632,0.0,normal operation,0,0
23.354,1.3056,261.1,leak_event_sev1_H2_15%,1,1
24.813,0.0,0.0507,normal operation,0,0
19.428,3.2778,879.6,leak_event_sev2_H2_25%,1,2
24.855,9.1,0.0224,normal operation,0,0
21.876,411.4,2.3696,leak_event_sev1_h2_10%,1,1
25.068,3.9,0.0346,normal operation,0,0
20.625,3.0416,554.9,leak_event_sev2_H2_28%,1,2
21.128,2.271,500.5,leak_event_sev1_H2_10%,1,1
25.054,5.7,0.0736,normal operation,0,0
19.985,567.0,3.7018,leak_event_sev2_h2_22%,1,1
24.774,0.0537,0.0,normal operation,0,0
21.805,2.1885,524.9,leak_event_sev2_H2_25%,1,2
20.756,2.9632,707.3,leak_event_sev2_H2_22%,1,2
24.888,10.0,0.0683,normal operation,0,0
25.072,0.0582,49.9,normal operation,0,0
24.758,0.005,5.3,normal operation,0,0
24.9,0.0317,0.0,normal operation,0,0
24.704,2.3,0.0546,normal operation,0,0
24.866,0.0262,0.0,normal operation,0,0
18.926,3.7513,1034.8,leak_event_sev3_H2_30%,1,3
17.923,5.3267,988.5,leak_event_sev3_H2_30%,1,3
19.928,796.8,2.5872,leak_event_sev2_h2_20%,1,1
24.892,0.0362,17.2,normal operation,0,0
20.47,513.5,3.2484,leak_event_sev3_h2_30%,1,1
24.549,0.0,0.0417,normal operation,0,0
21.903,2.0622,506.0,leak_event_sev1_H2_10%,1,1
25.197,0.0699,10.4,normal operation,0,0
21.818,3.1151,660.3,leak_event_sev3_H2_30%,1,3
24.848,0.0288,23.0,normal operation,0,0
24.701,0.0637,23.6,normal operation,0,0
19.184,822.0,4.2051,leak_event_sev2_h2_22%,1,1
21.57,2.2153,530.4,leak_event_sev2_H2_25%,1,2
19.214,798.3,3.2927,leak_event_sev2_h2_22%,1,1
24.931,0.0249,15.3,normal operation,0,0
24.906,2.8,0.0609,normal operation,0,0
25.228,2.3,0.005,normal operation,0,0
16.047,5.5107,1218.2,leak_event_sev3_H2_30%,1,3
24.732,0.0265,0.0,normal operation,0,0
21.683,2.9226,688.5,leak_event_sev3_H2_30%,1,3
24.94,0.0402,5.9,normal operation,0,0
24.859,0.0,0.0471,normal operation,0,0
24.848,0.0,0.0497,normal operation,0,0
25.075,0.0298,19.7,normal operation,0,0
24.916,4.1,0.0197,normal operation,0,0
20.243,606.2,2.8779,leak_event_sev2_h2_25%,1,1
24.603,0.0628,43.0,normal operation,0,0
24.653,0.0188,2.6,normal operation,0,0
23.571,1.4419,235.8,leak_event_sev1_H2_15%,1,1
25.044,11.0,0.0402,normal operation,0,0
17.77,5.8945,1401.9,leak_event_sev3_H2_30%,1,3
25.004,0.0,0.0199,normal operation,0,0
24.725,0.0145,0.0,normal operation,0,0
24.725,11.8,0.0414,normal operation,0,0
19.308,876.8,3.458,leak_event_sev3_h2_30%,1,1
21.387,580.8,2.4011,leak_event_sev2_h2_20%,1,1
17.711,5.623,1141.2,leak_event_sev3_H2_30%,1,3
24.732,12.3,0.0268,normal operation,0,0
22.044,2.189,438.8,leak_event_sev1_H2_10%,1,1
19.547,864.0,3.2818,leak_event_sev3_h2_30%,1,1
24.699,6.7,0.017,normal operation,0,0
24.686,9.5,0.0289,normal operation,0,0
22.782,159.0,1.0017,leak_event_sev1_h2_10%,1,1
25.157,6.2,0.0279,normal operation,0,0
24.87,2.3,0.0339,normal operation,0,0
19.437,747.8,3.7631,leak_event_sev2_h2_25%,1,1
24.855,0.0477,0.0,normal operation,0,0
25.068,0.1,0.0275,normal operation,0,0
24.792,0.0325,15.2,normal operation,0,0
24.793,17.2,0.0794,normal operation,0,0
17.447,4.8741,1158.1,leak_event_sev3_H2_30%,1,3
18.493,4.6065,1045.1,leak_event_sev3_H2_30%,1,3
21.683,2.2355,514.9,leak_event_sev1_H2_10%,1,1
24.895,0.0,0.0516,normal operation,0,0
18.21,4.8097,1262.4,leak_event_sev3_H2_30%,1,3
22.009,406.4,1.9204,leak_event_sev1_h2_10%,1,1
24.691,0.9,0.0412,normal operation,0,0
19.121,982.0,4.9562,leak_event_sev3_h2_30%,1,1
20.977,895.4,2.9749,leak_event_sev2_h2_20%,1,1
23.124,235.9,1.0895,leak_event_sev1_h2_10%,1,1
17.38,1356.9,5.8971,leak_event_sev3_h2_30%,1,1
19.193,942.2,3.9027,leak_event_sev3_h2_30%,1,1
17.029,4.8351,1165.0,leak_event_sev3_H2_30%,1,3
24.706,0.0667,19.6,normal operation,0,0
24.668,0.0241,0.2,normal operation,0,0
20.021,884.8,2.6719,leak_event_sev2_h2_22%,1,1
21.523,2.3991,523.8,leak_event_sev1_H2_10%,1,1
24.824,0.0284,0.0,normal operation,0,0
24.535,0.8,0.0309,normal operation,0,0
24.751,0.6,0.0164,normal operation,0,0
22.893,250.5,1.6162,leak_event_sev1_h2_10%,1,1
22.592,2.6538,586.5,leak_event_sev3_H2_30%,1,3
16.69,5.7781,1553.2,leak_event_sev3_H2_30%,1,3
20.299,2.7791,690.8,leak_event_sev2_H2_28%,1,2
22.647,1.9978,374.2,leak_event_sev2_H2_25%,1,2
22.842,1.7877,365.6,leak_event_sev1_H2_10%,1,1
20.232,3.0734,778.1,leak_event_sev2_H2_22%,1,2
18.775,3.4291,931.9,leak_event_sev2_H2_25%,1,2
24.68,0.0191,22.0,normal operation,0,0
19.923,759.6,3.0984,leak_event_sev3_h2_30%,1,1
19.023,5.1423,1035.9,leak_event_sev3_H2_30%,1,3
23.206,1.394,344.4,leak_event_sev1_H2_15%,1,1
24.661,0.0,0.0354,normal operation,0,0
24.75,0.0445,0.0,normal operation,0,0
20.305,502.6,3.6443,leak_event_sev3_h2_30%,1,1
25.015,0.0456,0.0,normal operation,0,0
24.844,6.6,0.0396,normal operation,0,0
20.971,572.0,3.3389,leak_event_sev3_h2_30%,1,1
24.621,11.5,0.0399,normal operation,0,0
16.808,1446.3,5.4618,leak_event_sev3_h2_30%,1,1
24.748,0.025,0.0,normal operation,0,0
24.691,0.0324,0.0,normal operation,0,0
24.825,10.4,0.033,normal operation,0,0
24.961,0.0616,23.8,normal operation,0,0
24.874,5.5,0.0292,normal operation,0,0
24.786,6.2,0.0368,normal operation,0,0
25.222,0.0151,3.5,normal operation,0,0
24.826,0.0542,0.0,normal operation,0,0
24.881,0.0365,13.6,normal operation,0,0
21.716,364.8,2.1801,leak_event_sev1_h2_10%,1,1
21.597,462.0,2.8445,leak_event_sev3_h2_30%,1,1
25.087,0.0325,6.2,normal operation,0,0
20.871,666.8,3.3101,leak_event_sev2_h2_25%,1,1
24.869,0.0359,14.2,normal operation,0,0
24.83,0.0,0.0377,normal operation,0,0
25.013,0.0466,24.5,normal operation,0,0
24.775,0.0,0.0357,normal operation,0,0
22.759,287.8,1.4775,leak_event_sev1_h2_10%,1,1
24.814,0.0289,0.0,normal operation,0,0
18.925,4.1142,830.5,leak_event_sev2_H2_25%,1,2
24.773,0.0,0.0392,normal operation,0,0
24.786,0.039,7.2,normal operation,0,0
24.837,0.0632,0.0,normal operation,0,0
23.519,1.1426,219.5,leak_event_sev1_H2_10%,1,1
24.683,0.005,6.2,normal operation,0,0
22.794,2.0588,437.6,leak_event_sev2_H2_28%,1,2
21.621,3.4459,744.8,leak_event_sev3_H2_30%,1,3
24.837,0.0294,26.0,normal operation,0,0
24.802,1.9,0.0264,normal operation,0,0
24.767,13.0,0.0522,normal operation,0,0
24.756,7.8,0.0575,normal operation,0,0
24.801,12.2,0.0604,normal operation,0,0
24.924,0.092,0.0,normal operation,0,0
21.116,2.6545,485.1,leak_event_sev1_H2_15%,1,1
16.651,5.1384,1373.9,leak_event_sev3_H2_30%,1,3
23.227,1.4934,296.7,leak_event_sev1_H2_10%,1,1
21.729,1.9539,511.2,leak_event_sev1_H2_10%,1,1
25.025,0.0761,2.7,normal operation,0,0
24.737,0.0377,1.8,normal operation,0,0
21.394,754.2,3.1484,leak_event_sev2_h2_25%,1,1
24.945,0.0406,0.0,normal operation,0,0
22.659,1.6093,328.1,leak_event_sev1_H2_10%,1,1
24.97,0.0365,11.9,normal operation,0,0
25.062,12.7,0.0447,normal operation,0,0
22.244,312.8,2.4808,leak_event_sev2_h2_20%,1,1
23.259,242.6,1.1703,leak_event_sev1_h2_15%,1,1
21.229,3.3728,611.8,leak_event_sev3_H2_30%,1,3
24.638,0.0557,0.0,normal operation,0,0
23.475,1.4583,257.9,leak_event_sev1_H2_15%,1,1
24.887,0.0585,0.0,normal operation,0,0
24.692,0.0648,5.8,normal operation,0,0
24.959,10.5,0.0322,normal operation,0,0
24.808,0.0647,7.3,normal operation,0,0
24.887,6.9,0.0504,normal operation,0,0
24.769,21.4,0.0433,normal operation,0,0
25.063,0.0811,18.9,normal operation,0,0
24.927,12.6,0.0351,normal operation,0,0
20.814,3.3581,750.7,leak_event_sev2_H2_22%,1,2
24.583,0.8,0.0484,normal operation,0,0
22.511,1.5852,353.0,leak_event_sev1_H2_10%,1,1
25.033,0.0,0.033,normal operation,0,0
23.525,163.8,0.7875,leak_event_sev1_h2_15%,1,1
24.925,15.0,0.0467,normal operation,0,0
22.891,1.5317,267.0,leak_event_sev1_H2_15%,1,1
22.702,2.3957,524.3,leak_event_sev2_H2_28%,1,2
20.985,616.0,2.6502,leak_event_sev2_h2_20%,1,1
24.651,7.7,0.0377,normal operation,0,0
19.997,1028.8,4.3533,leak_event_sev3_h2_30%,1,1
17.252,5.5103,1359.9,leak_event_sev3_H2_30%,1,3
24.819,0.0,0.032,normal operation,0,0
22.428,348.4,1.672,leak_event_sev1_h2_10%,1,1
25.018,0.0609,5.9,normal operation,0,0
24.917,0.0,0.0207,normal operation,0,0
21.599,490.3,1.4317,leak_event_sev1_h2_15%,1,1
25.024,0.0571,15.4,normal operation,0,0
23.199,177.2,1.3314,leak_event_sev1_h2_10%,1,1
21.033,2.2678,453.1,leak_event_sev1_H2_10%,1,1
19.213,970.6,3.3029,leak_event_sev2_h2_22%,1,1
24.899,0.048,0.0,normal operation,0,0
22.006,1.7012,377.7,leak_event_sev1_H2_10%,1,1
21.97,2.1967,487.7,leak_event_sev1_H2_10%,1,1
25.092,0.0,0.0154,normal operation,0,0
22.531,1.5414,334.3,leak_event_sev1_H2_10%,1,1
20.333,549.7,3.242,leak_event_sev3_h2_30%,1,1
24.728,0.1,0.0515,normal operation,0,0
24.872,2.8,0.0431,normal operation,0,0
25.044,0.0,0.0115,normal operation,0,0
24.66,17.3,0.0193,normal operation,0,0
